store,flyer_id,item_id,name,brand,price,original_price,pre_price_text,post_price_text,display_price,sale_story,valid_from,valid_to,page_number,left,top,right,bottom,cutout_image_url
Giant Tiger,8082579,1033208344,D'Italiano bread or buns,D'Italiano Italian Bread,2.67,,,,$2.67,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1381.18,-92.98,1633.27,-423.63,http://f.wishabi.net/page_items/430608087/1786684103/extra_large.jpg
Giant Tiger,8082579,1033208305,Dr. Oetker Giuseppe Pizzeria frozen pizza,Dr. Oetker,4.94,,,,$4.94,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,911.5,-1980.85,1069.5,-2136.85,http://f.wishabi.net/page_items/430649397/1786684107/extra_large.jpg
Giant Tiger,8082579,1033208222,Dr. Oetker PIZZERIA GIUSEPPE PEPPERONI,Dr. Oetker,4.94,,,,$4.94,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,729.98,-1875.92,898.62,-2026.37,http://f.wishabi.net/page_items/430608041/1786684098/extra_large.jpg
Giant Tiger,8082579,1033208400,FIND MORE DEALS IN STORE & ONLINE,,,,,,,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1108.5,-2298.46,2157.5,-2412.46,http://f.wishabi.net/page_items/430649676/1786684109/extra_large.jpg
Giant Tiger,8073014,1031647635,Find More Deals in Store & Online,,,,,,,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1134.19,-2302.59,2169.21,-2406.4,http://f.wishabi.net/page_items/429891447/1786467949/extra_large.jpg
Giant Tiger,8073014,1031752036,Fuze drink boxes,Fuze,3.47,,,,$3.47,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1127.66,-1855.18,1462.3,-2286.78,http://f.wishabi.net/page_items/429857716/1786467944/extra_large.jpg
Giant Tiger,8082579,1033208279,GIANT TIGER,Giant Tiger,,,,,,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,29.11,-100.13,1067.89,-340.02,http://f.wishabi.net/page_items/430637476/1786684106/extra_large.jpg
Giant Tiger,8073014,1031752007,GIANT TIGER,,,,,,,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,32.61,-102.31,1059.73,-321.25,http://f.wishabi.net/page_items/429881664/1786084183/extra_large.jpg
Giant Tiger,8073014,1031752051,General Mills cheerios cereal,General Mills,3.47,,,,$3.47,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1810.5,-1026.08,1996.5,-1231.08,http://f.wishabi.net/page_items/429891217/1786467947/extra_large.jpg
Giant Tiger,8082579,1033208394,General Mills granola bars,General Mills,2.47,,,,$2.47,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1757.5,-1849.46,1902.5,-2029.46,http://f.wishabi.net/page_items/430649674/1786684109/extra_large.jpg
Giant Tiger,8082579,1033208266,Giant Value cheese bar,Giant Value,4.87,,,,$4.87,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,380.26,-1875.21,730.33,-2236.13,http://f.wishabi.net/page_items/430608048/1786684103/extra_large.jpg
Giant Tiger,8082579,1033208218,Giant Value classic wieners,Giant Value,2.46,,,,$2.46,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,725.1,-1514.66,1071.97,-1871.25,http://f.wishabi.net/page_items/430608040/1786684098/extra_large.jpg
Giant Tiger,8082579,1033208251,Green or red seedless grapes,,1.77,,,,$1.77,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,551.98,-521.98,938.23,-708.27,http://f.wishabi.net/page_items/430608045/1786684101/extra_large.jpg
Giant Tiger,8082579,1033166884,Habitant PEA SOUP with SMOKED HAM,Habitant,2.25,,,,$2.25,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1758.53,-1377.88,1953.36,-1579.35,http://f.wishabi.net/page_items/430608085/1786684103/extra_large.jpg
Giant Tiger,8082579,1033166882,Heinz canned pasta or beans,Heinz,1.26,,,,$1.26,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1430.33,-1386.33,1647.42,-1736.54,http://f.wishabi.net/page_items/430608079/1786684101/extra_large.jpg
Giant Tiger,8082579,1033208272,Janes frozen breaded chicken,JANES,5.97,,,,$5.97,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,28.8,-561.84,545.44,-1060.81,http://f.wishabi.net/page_items/430608049/1786684103/extra_large.jpg
Giant Tiger,8082579,1033166886,Kraft Dinner Original,Kraft,1.25,,,,$1.25,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1112.37,-1828.32,1647.1,-2292.68,http://f.wishabi.net/page_items/430608092/1786684105/extra_large.jpg
Giant Tiger,8082579,1033208258,Lay's chips,Lay's,2.44,,,,$2.44,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,548.62,-1065.13,1073.23,-1501.54,http://f.wishabi.net/page_items/430608046/1786684101/extra_large.jpg
Giant Tiger,8073014,1031752030,Legacy pork loin chops,Legacy,6.97,,,,$6.97,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1644.77,-584.1,2165.8,-997.59,http://f.wishabi.net/page_items/429857714/1786467943/extra_large.jpg
Giant Tiger,8073014,1031751928,Lou's BBQ Texas pork back ribs,LOU'S,7.47,,,,$7.47,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,24.5,-1389.49,550.29,-1809.02,http://f.wishabi.net/page_items/429857695/1786084180/extra_large.jpg
Giant Tiger,8082579,1033208316,Low Price is what we do,,,,,,,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,32.5,-2321.85,1060.5,-2395.85,http://f.wishabi.net/page_items/430649400/1786684108/extra_large.jpg
Giant Tiger,8073014,1031752011,Low Price is what we do,,,,,,,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,34.86,-2326.11,251.78,-2391.19,http://f.wishabi.net/page_items/429881667/1786084183/extra_large.jpg
Giant Tiger,8082579,1033166885,NATURE VALLEY Sweet & Salty ALMOND,Nature Valley,2.47,,,,$2.47,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,1926.66,-1936.4,2163.77,-2218.5,http://f.wishabi.net/page_items/430608088/1786684104/extra_large.jpg
Giant Tiger,8073014,1031752016,Oikos yogurt,Oikos,3.47,,,,$3.47,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1125.62,-998.19,1648.47,-1421.26,http://f.wishabi.net/page_items/429857711/1786467941/extra_large.jpg
Giant Tiger,8073014,1031752024,Pearl Milling Company syrup,Pearl Milling Company,3.47,,,,$3.47,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1643.62,-1033.2,1810.26,-1418.16,http://f.wishabi.net/page_items/429857713/1786467943/extra_large.jpg
Giant Tiger,8073014,1031752042,Piller's meat sticks,Piller's,7.97,,,,$7.97,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1643.17,-1418.4,2167.42,-1839.37,http://f.wishabi.net/page_items/429857718/1786467945/extra_large.jpg
Giant Tiger,8082579,1033208260,Prego pasta sauce,Prego,1.97,,,,$1.97,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,27.37,-1878.46,376.93,-2238.06,http://f.wishabi.net/page_items/430608047/1786684102/extra_large.jpg
Giant Tiger,8073014,1031751936,Primo pasta,Primo,0.88,,,,$0.88,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,554.2,-1810.69,1070.63,-2234.49,http://f.wishabi.net/page_items/429857699/1786084181/extra_large.jpg
Giant Tiger,8073014,1031639909,Ritz Original,Ritz,1.99,,,,$1.99,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,116.31,-1824.11,296.92,-2069.2,http://f.wishabi.net/page_items/429857697/1786084181/extra_large.jpg
Giant Tiger,8082579,1033208247,Schneiders Lunch Mate kit,Schneiders,2.0,,,,$2.0,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,379.65,-1515.0,726.41,-1871.89,http://f.wishabi.net/page_items/430608044/1786684100/extra_large.jpg
Giant Tiger,8073014,1031751945,Shopsy's wiener,Shopsy's,2.5,,,,$2.5,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,25.11,-955.04,549.62,-1386.62,http://f.wishabi.net/page_items/429857689/1786084177/extra_large.jpg
Giant Tiger,8073014,1031752034,Sunlight laundry detergent,Sunlight,11.88,,,,$11.88,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1832.11,-1846.45,2167.22,-2287.81,http://f.wishabi.net/page_items/429857715/1786467944/extra_large.jpg
Giant Tiger,8082579,1033208297,Taylor Farms Tri-Color Coleslaw,Taylor Farms,1.88,,,,$1.88,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,224.5,-1597.85,356.5,-1762.85,http://f.wishabi.net/page_items/430649396/1786684106/extra_large.jpg
Giant Tiger,8073014,1031752040,Tim Hortons soup,Tim Horton's,2.67,,,,$2.67,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1217.64,-1437.37,1411.71,-1680.43,http://f.wishabi.net/page_items/429857717/1786467945/extra_large.jpg
Giant Tiger,8073014,1032487671,Trophy peanuts or mixed nuts,,1.97,,,,$1.97,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,1464.5,-1868.16,1603.5,-2042.16,http://f.wishabi.net/page_items/430329282/1786467949/extra_large.jpg
Giant Tiger,8082579,1033207816,"WE AD MATCH, YOU $AVE MORE",,,,,,,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,26.35,-2244.85,1059.5,-2321.85,http://f.wishabi.net/page_items/430649398/1786684107/extra_large.jpg
Giant Tiger,8073014,1031752000,"WE AD MATCH, YOU SAVE MORE:",,,,,,,,2026-08-12T00:00:00-04:00,2026-08-18T23:59:59-04:00,,27.95,-2243.08,1071.38,-2322.27,http://f.wishabi.net/page_items/429881661/1786084182/extra_large.jpg
Giant Tiger,8082579,1033208241,coleslaw,,1.88,,,,$1.88,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,30.75,-1515.07,207.44,-1677.25,http://f.wishabi.net/page_items/430608042/1786684099/extra_large.jpg
Giant Tiger,8082579,1033208282,green seedless grapes,,1.77,,,,$1.77,,2026-08-19T00:00:00-04:00,2026-08-25T23:59:59-04:00,,633.5,-732.85,821.5,-918.85,http://f.wishabi.net/page_items/430649394/1786684105/extra_large.jpg
